7,14.5,0.0,109.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,106.5,0.0,143.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,0.5,0.0,136.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,126.5,0.0,142.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,142.5,0.0,106.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,94.5,0.0,118.5,0.0,297.0,0.0,0.2,0.2,0.2,0
22,52.5,0.0,82.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,5.5,0.0,145.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,20.5,0.0,98.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,4.5,0.0,85.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,51.5,0.0,116.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,77.5,0.0,30.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,24.5,0.0,108.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,37.5,0.0,60.5,0.0,101.0,0.0,0.2,0.2,0.2,0
22,57.5,0.0,156.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,71.5,0.0,128.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,4.5,0.0,69.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,40.5,0.0,63.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,30.5,0.0,28.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,22.5,0.0,66.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,60.5,0.0,94.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,73.5,0.0,103.5,0.0,197.0,0.0,0.2,0.2,0.2,0
22,82.5,0.0,132.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,135.5,0.0,5.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,143.5,0.0,153.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,123.5,0.0,32.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,0.5,0.0,25.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,26.5,0.0,121.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,129.5,0.0,47.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,126.5,0.0,88.5,0.0,304.0,0.0,0.2,0.2,0.2,0
22,45.5,0.0,0.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,75.5,0.0,16.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,56.5,0.0,106.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,64.5,0.0,15.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,14.5,0.0,144.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,114.5,0.0,58.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,89.5,0.0,60.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,67.5,0.0,60.5,0.0,59.0,0.0,0.2,0.2,0.2,0
22,33.5,0.0,34.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,77.5,0.0,34.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,107.5,0.0,66.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,119.5,0.0,96.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,131.5,0.0,51.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,76.5,0.0,135.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,107.5,0.0,23.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,151.5,0.0,152.5,0.0,102.0,0.0,0.2,0.2,0.2,0
22,18.5,0.0,140.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,107.5,0.0,145.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,154.5,0.0,89.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,65.5,0.0,93.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,115.5,0.0,86.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,50.5,0.0,15.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,155.5,0.0,3.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,19.5,0.0,94.5,0.0,237.0,0.0,0.2,0.2,0.2,0
22,17.5,0.0,143.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,120.5,0.0,152.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,118.5,0.0,6.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,29.5,0.0,131.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,94.5,0.0,109.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,7.5,0.0,34.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,150.5,0.0,154.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,40.5,0.0,158.5,0.0,76.0,0.0,0.2,0.2,0.2,0
22,30.5,0.0,67.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,145.5,0.0,93.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,75.5,0.0,22.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,146.5,0.0,152.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,30.5,0.0,33.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,14.5,0.0,78.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,59.5,0.0,109.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,115.5,0.0,59.5,0.0,186.0,0.0,0.2,0.2,0.2,0
22,45.5,0.0,1.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,79.5,0.0,26.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,150.5,0.0,23.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,137.5,0.0,40.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,29.5,0.0,146.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,137.5,0.0,23.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,132.5,0.0,135.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,155.5,0.0,152.5,0.0,159.0,0.0,0.2,0.2,0.2,0
22,131.5,0.0,124.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,118.5,0.0,110.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,97.5,0.0,49.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,53.5,0.0,32.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,133.5,0.0,71.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,90.5,0.0,83.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,50.5,0.0,46.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,108.5,0.0,79.5,0.0,193.0,0.0,0.2,0.2,0.2,0
22,91.5,0.0,127.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,72.5,0.0,125.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,158.5,0.0,82.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,146.5,0.0,98.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,149.5,0.0,114.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,73.5,0.0,100.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,24.5,0.0,7.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,44.5,0.0,158.5,0.0,288.0,0.0,0.2,0.2,0.2,0
22,105.5,0.0,129.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,121.5,0.0,129.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,159.5,0.0,5.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,39.5,0.0,39.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,141.5,0.0,127.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,67.5,0.0,48.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,94.5,0.0,117.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,27.5,0.0,94.5,0.0,266.0,0.0,0.2,0.2,0.2,0
22,121.5,0.0,100.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,127.5,0.0,149.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,148.5,0.0,62.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,74.5,0.0,84.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,102.5,0.0,123.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,91.5,0.0,156.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,118.5,0.0,157.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,105.5,0.0,49.5,0.0,202.0,0.0,0.2,0.2,0.2,0
22,20.5,0.0,108.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,69.5,0.0,87.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,63.5,0.0,52.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,126.5,0.0,84.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,128.5,0.0,98.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,47.5,0.0,102.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,125.5,0.0,41.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,144.5,0.0,87.5,0.0,338.0,0.0,0.2,0.2,0.2,0
22,65.5,0.0,156.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,60.5,0.0,28.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,115.5,0.0,11.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,90.5,0.0,147.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,25.5,0.0,98.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,42.5,0.0,128.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,135.5,0.0,6.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,17.5,0.0,29.5,0.0,352.0,0.0,0.2,0.2,0.2,0
22,132.5,0.0,11.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,14.5,0.0,145.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,43.5,0.0,107.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,73.5,0.0,60.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,151.5,0.0,139.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,33.5,0.0,40.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,142.5,0.0,44.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,11.5,0.0,49.5,0.0,310.0,0.0,0.2,0.2,0.2,0
22,5.5,0.0,67.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,80.5,0.0,44.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,100.5,0.0,83.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,106.5,0.0,137.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,98.5,0.0,89.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,59.5,0.0,69.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,148.5,0.0,122.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,55.5,0.0,150.5,0.0,194.0,0.0,0.2,0.2,0.2,0
22,112.5,0.0,123.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,20.5,0.0,17.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,60.5,0.0,100.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,115.5,0.0,40.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,81.5,0.0,153.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,18.5,0.0,61.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,116.5,0.0,155.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,159.5,0.0,145.5,0.0,68.0,0.0,0.2,0.2,0.2,0
22,116.5,0.0,75.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,24.5,0.0,1.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,133.5,0.0,91.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,23.5,0.0,78.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,95.5,0.0,23.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,112.5,0.0,50.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,104.5,0.0,73.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,29.5,0.0,30.5,0.0,207.0,0.0,0.2,0.2,0.2,0
22,41.5,0.0,142.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,126.5,0.0,125.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,131.5,0.0,127.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,96.5,0.0,84.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,154.5,0.0,9.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,24.5,0.0,60.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,84.5,0.0,44.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,81.5,0.0,34.5,0.0,151.0,0.0,0.2,0.2,0.2,0
22,51.5,0.0,53.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,153.5,0.0,25.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,69.5,0.0,146.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,90.5,0.0,110.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,119.5,0.0,21.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,98.5,0.0,64.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,144.5,0.0,95.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,155.5,0.0,61.5,0.0,161.0,0.0,0.2,0.2,0.2,0
22,157.5,0.0,6.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,128.5,0.0,61.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,158.5,0.0,71.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,110.5,0.0,75.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,101.5,0.0,30.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,2.5,0.0,111.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,148.5,0.0,46.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,87.5,0.0,123.5,0.0,329.0,0.0,0.2,0.2,0.2,0
22,35.5,0.0,116.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,2.5,0.0,150.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,99.5,0.0,112.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,71.5,0.0,40.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,123.5,0.0,45.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,69.5,0.0,122.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,156.5,0.0,95.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,119.5,0.0,39.5,0.0,301.0,0.0,0.2,0.2,0.2,0
22,49.5,0.0,152.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,22.5,0.0,154.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,0.5,0.0,83.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,149.5,0.0,78.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,145.5,0.0,59.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,57.5,0.0,113.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,123.5,0.0,77.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,91.5,0.0,29.5,0.0,352.0,0.0,0.2,0.2,0.2,0
22,129.5,0.0,14.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,141.5,0.0,88.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,116.5,0.0,152.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,75.5,0.0,43.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,40.5,0.0,27.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,104.5,0.0,60.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,93.5,0.0,139.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,140.5,0.0,154.5,0.0,282.0,0.0,0.2,0.2,0.2,0
22,68.5,0.0,44.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,102.5,0.0,126.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,75.5,0.0,33.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,38.5,0.0,76.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,134.5,0.0,69.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,64.5,0.0,50.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,85.5,0.0,42.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,87.5,0.0,81.5,0.0,332.0,0.0,0.2,0.2,0.2,0
22,97.5,0.0,92.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,158.5,0.0,69.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,91.5,0.0,86.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,76.5,0.0,120.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,131.5,0.0,94.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,146.5,0.0,118.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,6.5,0.0,90.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,102.5,0.0,156.5,0.0,239.0,0.0,0.2,0.2,0.2,0
22,83.5,0.0,25.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,65.5,0.0,56.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,55.5,0.0,28.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,111.5,0.0,104.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,121.5,0.0,36.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,117.5,0.0,112.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,78.5,0.0,38.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,24.5,0.0,77.5,0.0,236.0,0.0,0.2,0.2,0.2,0
22,17.5,0.0,103.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,33.5,0.0,99.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,112.5,0.0,34.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,77.5,0.0,4.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,123.5,0.0,86.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,70.5,0.0,136.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,77.5,0.0,127.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,97.5,0.0,97.5,0.0,7.0,0.0,0.2,0.2,0.2,0
22,15.5,0.0,108.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,34.5,0.0,151.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,138.5,0.0,119.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,132.5,0.0,64.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,14.5,0.0,125.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,52.5,0.0,88.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,157.5,0.0,48.5,0.0,270.0,0.0,0.2,0.2,0.2,0
22,60.5,0.0,75.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,79.5,0.0,58.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,155.5,0.0,155.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,7.5,0.0,116.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,137.5,0.0,36.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,127.5,0.0,37.5,0.0,0.0,0.0,0.6,0.6,0.6,3
14,105.5,0.0,40.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,111.5,0.0,2.5,0.0,191.0,0.0,0.2,0.2,0.2,0
22,40.5,0.0,127.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,109.5,0.0,107.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,159.5,0.0,79.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,87.5,0.0,34.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,14.5,0.0,133.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,124.5,0.0,158.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,151.5,0.0,81.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,55.5,0.0,129.5,0.0,86.0,0.0,0.2,0.2,0.2,0
22,132.5,0.0,149.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,137.5,0.0,148.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,119.5,0.0,75.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,16.5,0.0,129.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,83.5,0.0,142.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,148.5,0.0,145.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,19.5,0.0,92.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,144.5,0.0,135.5,0.0,220.0,0.0,0.2,0.2,0.2,0
22,37.5,0.0,99.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,144.5,0.0,73.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,129.5,0.0,109.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,82.5,0.0,31.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,136.5,0.0,97.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,42.5,0.0,135.5,0.0,0.0,0.0,0.6,0.6,0.6,2
14,138.5,0.0,31.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,136.5,0.0,83.5,0.0,251.0,0.0,0.2,0.2,0.2,0
22,38.5,0.0,38.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,123.5,0.0,158.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,114.5,0.0,41.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,55.5,0.0,148.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,4.5,0.0,58.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,116.5,0.0,4.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,71.5,0.0,60.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,25.5,0.0,93.5,0.0,206.0,0.0,0.2,0.2,0.2,0
22,105.5,0.0,57.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,69.5,0.0,38.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,15.5,0.0,129.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,23.5,0.0,90.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,13.5,0.0,34.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,30.5,0.0,65.5,0.0,0.0,0.0,0.6,0.6,0.6,1
14,0.5,0.0,103.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,133.5,0.0,68.5,0.0,134.0,0.0,0.2,0.2,0.2,0
22,121.5,0.0,143.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,123.5,0.0,102.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,137.5,0.0,81.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,133.5,0.0,105.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,21.5,0.0,80.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,10.5,0.0,71.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,1.5,0.0,3.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,79.5,0.0,128.5,0.0,97.0,0.0,0.2,0.2,0.2,0
22,143.5,0.0,146.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,14.5,0.0,56.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,119.5,0.0,7.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,150.5,0.0,47.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,129.5,0.0,90.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,118.5,0.0,102.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,145.5,0.0,137.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,117.5,0.0,88.5,0.0,140.0,0.0,0.2,0.2,0.2,0
22,79.5,0.0,21.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,7.5,0.0,92.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,78.5,0.0,46.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,94.5,0.0,141.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,7.5,0.0,91.5,0.0,0.0,0.0,0.5,0.5,0.5,0
13,154.5,0.0,52.5,0.0,0.0,0.0,0.6,0.6,0.6,0
14,98.5,0.0,70.5,0.0,0.0,0.0,0.125,0.125,0.125,0
25,11.5,0.0,146.5,0.0,144.0,0.0,0.2,0.2,0.2,0
22,110.5,0.0,148.5,0.0,0.0,0.0,0.4,0.4,0.4,0
7,28.5,0.0,101.5,0.0,0.0,0.0,0.5,0.5,0.5,0
5,22.5,0.0,142.5,0.0,0.0,0.0,0.5,0.5,0.5,0
20,147.5,0.0,125.5,0.0,0.0,0.0,0.5,0.5,0.5,0
14,21.5,0.0,127.5,0.0,0.0,0.0,0.125,0.125,0.125,0
22,50.5,0.0,44.5,0.0,0.0,0.0,0.4,0.4,0.4,0
24,105.5,0.0,147.5,0.0,0.0,0.0,0.5,0.5,0.5,0
7,35.5,0.0,49.5,0.0,0.0,0.0,0.5,0.5,0.5,0
